timestamp,ue_id,downlink_throughput,uplink_throughput,high_load
39930,4635,8433,7992,0
39940,5413,8144,8060,0
39950,6028,10401,7575,0
39960,6691,7725,5927,0
39970,9701,8971,7953,0
39980,8913,9675,7718,0
39990,5708,9038,6191,0
40000,8907,25890,21831,0
40010,2402,8400,7031,0
40020,9237,9754,6614,0
40030,7834,7945,6646,0
40040,9754,6420,6238,0
40050,2881,8759,7480,0
40060,3864,9345,6744,0
40070,6633,7724,7282,0
40080,9254,10782,6769,0
40090,8238,8745,6743,0
40100,1309,8993,7050,0
40110,2945,8296,6458,0
40120,3162,9386,6122,0
40130,3839,8811,6149,0
40140,1307,10707,8521,0
40150,2377,9166,7305,0
40160,1075,11000,6199,0
40170,2128,9111,7410,0
40180,5809,9897,7724,0
40190,6802,12176,8478,0
40200,4417,9819,8535,0
40210,3437,11630,7246,0
40220,3457,9261,7688,0
40230,3555,10288,8115,0
40240,7625,11643,9962,0
40250,6576,12899,8297,0
40260,5754,9737,7967,0
40270,6141,10223,7931,0
40280,4601,12320,8893,0
40290,3087,10995,6982,0
40300,2184,10925,10189,0
40310,7389,12385,10434,0
40320,8648,12250,9547,0
40330,9563,12465,9250,0
40340,6125,11976,8162,0
40350,7834,12655,10037,0
40360,7869,13218,8607,0
40370,6263,12491,8956,0
40380,3019,13831,11776,0
40390,4471,14260,9926,0
40400,2149,14351,8780,0
40410,5311,14820,10452,0
40420,9245,17209,9969,0
40430,3998,15290,11834,0
40440,2040,13267,8889,0
40450,9510,13840,10209,0
40460,9319,19261,12005,0
40470,6819,14657,10522,0
40480,5673,11598,11107,0
40490,3274,15583,10963,0
40500,9737,14565,11170,0
40510,8773,12899,9808,0
40520,7211,18340,13620,0
40530,7654,14324,10387,0
40540,5126,18157,13406,0
40550,7132,16735,11044,0
40560,8099,13577,11900,0
40570,3452,15348,11424,0
40580,6295,19513,13041,0
40590,9422,16673,11718,0
40600,9048,16900,10945,0
40610,7848,16161,13325,0
40620,8034,17838,12758,0
40630,5867,17305,9293,0
40640,3125,18396,16080,0
40650,2721,13337,13556,0
40660,7797,19693,12307,0
40670,2773,16364,11686,0
40680,9947,21132,12929,0
40690,2445,14082,15372,0
40700,9026,16051,13770,0
40710,3279,17043,12489,0
40720,5076,18792,17146,0
40730,3045,19160,13584,0
40740,5232,14658,15263,0
40750,5604,18612,15167,0
40760,1235,16237,14901,0
40770,6720,21914,14387,0
40780,1731,17111,13687,0
40790,2649,17560,12890,0
40800,6121,16164,14334,0
40810,1377,19719,12742,0
40820,7202,19986,14916,0
40830,7124,18958,14657,0
40840,7878,20385,15401,0
40850,6772,23135,15378,0
40860,4977,22188,15640,0
40870,2618,19079,17257,0
40880,3953,21660,18071,0
40890,9429,21774,15247,0
40900,3118,20058,17558,0
40910,7281,19204,14386,0
40920,7704,19851,14829,0
40930,5857,19221,15186,0
40940,3566,19470,13141,0
40950,5907,14944,12751,0
40960,7577,19064,16559,0
40970,6788,25030,16186,0
40980,3025,16792,14706,0
40990,6239,17902,15783,0
41000,9036,19115,17405,0
41010,9863,23504,16625,0
41020,8925,20439,18186,0
41030,2671,21459,16447,0
41040,1924,17521,14469,0
41050,1345,24211,15735,0
41060,3368,20261,17896,0
41070,1443,21362,15751,0
41080,9256,20499,15386,0
41090,4274,16378,15621,0
41100,9885,20625,15828,0
41110,2796,26002,20045,0
41120,7559,24553,18615,0
41130,3131,26485,15765,0
41140,7520,21524,16256,0
41150,9365,25926,22082,0
41160,8658,24627,18243,0
41170,1826,24790,18560,0
41180,3972,24996,19673,0
41190,1677,22804,16028,0
41200,4507,25450,17855,0
41210,8967,26239,18705,0
41220,8840,25245,19217,0
41230,6097,27017,18246,0
41240,8281,22500,19413,0
41250,4563,24828,17274,0
41260,6448,23447,16539,0
41270,5744,27454,18318,0
41280,2888,24835,21078,0
41290,8556,23801,20018,0
41300,4903,22841,17283,0
41310,9489,24166,17572,0
41320,4409,25586,17732,0
41330,4520,29074,21118,0
41340,8734,27283,21971,0
41350,4443,23566,20354,0
41360,1218,21821,19883,0
41370,9199,24966,17280,0
41380,6203,29713,17916,0
41390,8052,26245,20458,0
41400,2977,27137,23016,0
41410,4288,25859,22849,0
41420,5676,28355,19615,0
41430,3243,23740,21355,0
41440,5014,28061,23072,1
41450,9694,31196,24148,1
41460,1251,31953,18513,0
41470,4994,36169,22862,1
41480,8145,27335,23200,1
41490,3054,29346,20515,0
41500,8648,25905,22153,0
41510,9741,28398,21705,0
41520,8318,31842,22056,1
41530,5757,31169,18801,0
41540,9402,33873,21134,1
41550,4139,26668,24597,1
41560,1534,30240,22088,1
41570,1575,32783,21198,1
41580,2859,36356,23880,1
41590,4056,32557,25001,1
41600,6792,31415,23236,1
41610,7284,36327,24577,1
41620,7660,38096,26312,1
41630,1531,37548,25694,1
41640,5341,34210,21877,1
41650,7323,30549,21425,1
41660,1736,32796,26977,1
41670,9127,25636,23130,0
41680,1693,29689,23249,1
41690,6585,30785,24637,1
41700,3108,35152,24770,1
41710,9834,32549,25626,1
41720,5075,32044,26780,1
41730,1369,31944,26391,1
41740,4893,33211,24284,1
41750,9126,29867,23061,1
41760,4887,31827,25418,1
41770,5927,32342,25436,1
41780,9563,29062,25845,1
41790,9863,34153,25156,1
41800,4142,29364,24903,1
41810,6615,29645,22323,1
41820,5470,31762,20766,1
41830,8922,36964,23995,1
41840,5818,36445,26417,1
41850,6593,28788,23549,1
41860,3437,29611,23781,1
41870,6271,32792,24451,1
41880,3497,29263,22604,1
41890,6410,27741,20986,0
41900,9532,30660,25020,1
41910,8143,29855,24784,1
41920,9807,33241,22612,1
41930,6250,31143,23742,1
41940,8619,29203,19302,0
41950,7404,29992,22757,1
41960,5510,27200,26433,1
41970,6482,27052,22998,0
41980,1400,27340,18424,0
41990,7668,23419,21154,0
42000,5063,25405,17588,0
42010,4588,25132,18360,0
42020,7977,25840,19566,0
42030,2652,28807,24990,1
42040,7759,29507,21197,1
42050,2720,27330,19350,0
42060,5067,30780,20408,1
42070,4019,21583,20094,0
42080,2771,25629,19605,0
42090,3088,25894,24420,0
42100,1041,24901,19369,0
42110,6558,25130,16693,0
42120,8996,22209,17388,0
42130,7116,25338,20346,0
42140,6531,25677,19220,0
42150,9316,26107,15627,0
42160,6178,18257,14042,0
42170,6288,25063,14501,0
42180,4562,21474,17705,0
42190,6680,25280,16518,0
42200,4738,22170,16472,0
42210,2431,22053,16839,0
42220,1596,17953,16597,0
42230,6496,19315,15875,0
42240,6832,22502,17099,0
42250,9254,22526,14047,0
42260,1224,21392,14599,0
42270,6232,23363,16582,0
42280,9269,23036,17084,0
42290,5949,18842,18055,0
42300,7843,20240,14286,0
42310,8707,17902,14259,0
42320,1459,19424,13684,0
42330,6394,20359,14167,0
42340,7843,24247,12721,0
42350,1666,17217,16102,0
42360,2336,19394,16956,0
42370,3032,22384,14097,0
42380,7638,18409,15248,0
42390,3516,15823,11983,0
42400,8524,16809,14482,0
42410,7353,18809,14720,0
42420,9993,14649,11962,0
42430,4922,19734,12012,0
42440,8939,14094,10866,0
42450,9893,17322,11767,0
42460,4836,16278,13858,0
42470,7730,19509,12122,0
42480,1899,13375,12817,0
42490,6623,15634,13332,0
42500,6777,15732,9881,0
42510,9116,18741,13237,0
42520,7632,13193,11695,0
42530,1922,15680,11247,0
42540,4036,18115,10839,0
42550,8941,17719,12106,0
42560,8091,15996,10733,0
42570,6924,15463,12849,0
42580,1957,14507,10505,0
42590,4048,16750,10365,0
42600,5130,14413,11170,0
42610,3650,16502,11196,0
42620,8393,16749,11041,0
42630,2292,16015,12014,0
42640,3959,14744,13331,0
42650,5523,16257,10458,0
42660,2934,14704,10902,0
42670,8605,10433,11477,0
42680,9184,14224,9934,0
42690,8115,14356,9787,0
42700,8696,14927,9808,0
42710,1235,15655,10756,0
42720,8012,17102,12341,0
42730,9237,16155,10194,0
42740,1075,14299,9250,0
42750,6561,13511,10903,0
42760,2516,10093,8517,0
42770,7975,12730,11639,0
42780,4398,12683,10815,0
42790,4451,16209,11048,0
42800,3084,12152,10281,0
42810,3468,13336,9861,0
42820,8678,14867,9455,0
42830,3411,13779,9006,0
42840,8320,15545,9768,0
42850,8967,11688,10289,0
42860,4253,12592,10274,0
42870,6357,12383,10910,0
42880,5999,12408,9497,0
42890,8020,13698,9376,0
42900,1508,12524,8632,0
42910,7678,13578,10317,0
42920,1868,11309,9464,0
42930,2809,11796,8216,0
42940,6416,12418,10152,0
42950,6543,10745,8599,0
42960,2770,11358,8956,0
42970,8326,12163,8471,0
42980,4029,13187,9196,0
42990,3474,10992,8400,0
43000,7905,13517,8501,0
43010,2788,8378,8007,0
43020,4839,10674,6806,0
43030,9197,10007,8589,0
43040,7187,9690,7206,0
43050,7876,12673,9463,0
43060,3666,11805,8742,0
43070,8067,10330,7848,0
43080,5967,12053,9497,0
43090,1750,11497,7747,0
43100,3678,12167,7607,0
43110,9223,13393,7703,0
43120,1244,11414,8931,0
43130,7996,11333,7928,0
43140,7070,12629,9985,0
43150,2784,11000,8539,0
43160,1857,11010,8876,0
43170,6464,11671,6626,0
43180,1725,10944,7986,0
43190,6558,12329,9496,0
43200,7066,10018,8113,0
43210,3473,10909,7043,0
43220,2850,10986,8025,0
43230,3014,12294,8959,0
43240,8456,11991,8260,0
43250,4589,13038,7581,0
43260,5156,12020,8699,0
43270,3319,9385,8617,0
43280,5080,9508,8851,0
43290,3977,9136,6262,0
43300,6917,8790,8966,0
43310,3730,9402,6203,0
43320,6848,13393,7724,0
43330,2631,11756,8431,0
43340,3413,9974,7325,0
43350,1024,9059,7449,0
43360,9600,10720,6507,0
43370,3155,9910,6374,0
43380,7540,10028,6799,0
43390,9513,10346,8522,0
43400,4928,11042,9391,0
43410,7302,11609,8084,0
43420,3862,12110,8392,0
43430,7801,10132,7831,0
43440,3702,9781,6850,0
43450,1966,10298,8901,0
43460,3145,12913,8607,0
43470,7192,9489,7991,0
43480,4824,10498,8672,0
43490,5617,10817,7150,0
43500,5691,12813,7619,0
43510,1533,10868,7858,0
43520,7167,12277,8123,0
43530,1589,12529,7995,0
43540,1981,12318,8894,0
43550,1995,10753,9347,0
43560,5227,11351,7372,0
43570,3779,12848,9609,0
43580,4309,14221,8990,0
43590,9887,10963,9399,0
43600,9094,14662,7900,0
43610,7959,11721,9098,0
43620,8303,12725,8794,0
43630,4134,11371,10032,0
43640,3761,13733,9661,0
43650,1662,10029,7908,0
43660,4141,13977,8920,0
43670,8686,12037,7930,0
43680,6600,13546,10599,0
43690,8361,13090,9913,0
43700,1332,12534,8949,0
43710,7262,14550,10531,0
43720,9706,13056,11839,0
43730,1216,13909,12666,0
43740,8547,13518,11799,0
43750,9663,13237,9319,0
43760,7462,15297,10129,0
43770,9473,14623,12470,0
43780,5078,15749,11543,0
43790,6911,17114,11222,0
43800,6729,13211,10692,0
43810,2413,16915,13165,0
43820,2596,16579,10145,0
43830,1986,13962,13142,0
43840,6282,15893,14781,0
43850,1985,16622,12348,0
43860,5988,19394,15770,0
43870,2760,19037,13673,0
43880,7638,18789,13504,0
43890,9562,18920,14768,0
43900,4701,16430,15026,0
43910,6617,20211,14249,0
43920,7095,17418,14305,0
43930,8763,22651,14241,0
43940,8666,19363,12957,0
43950,3274,18619,14513,0
43960,5608,21030,14217,0
43970,4529,17708,17105,0
43980,3482,21202,15773,0
43990,4396,19189,14559,0
44000,4029,18127,14884,0
44010,2117,17798,14628,0
44020,5981,21687,14282,0
44030,7803,17523,14514,0
44040,9490,21015,13679,0
44050,1875,21536,15083,0
44060,4292,23439,16897,0
44070,7231,20189,15095,0
44080,1110,15517,19424,0
44090,7740,23138,16759,0
44100,4963,29134,19751,0
44110,4294,18666,19528,0
44120,9878,25421,19349,0
44130,4131,27230,16313,0
44140,5907,19951,15376,0
44150,9332,25746,18308,0
44160,9610,25191,18370,0
44170,2508,25520,21141,0
44180,7711,25626,24117,0
44190,9798,28738,17860,0
44200,3257,34493,17971,1
44210,5213,26202,22214,0
44220,6739,29077,19553,0
44230,2396,30709,19781,0
44240,6928,23670,21231,0
44250,5754,35039,21831,1
44260,6062,26042,20190,0
44270,6057,29011,22103,1
44280,9419,27751,20832,0
44290,5808,30911,21375,1
44300,8615,27663,23038,1
44310,7031,31560,22729,1
44320,6801,33806,23554,1
44330,6141,29732,19886,0
44340,8557,27617,24045,1
44350,1982,27028,23630,1
44360,5654,30949,20517,1
44370,2989,30332,25227,1
44380,7922,30333,17808,0
44390,7046,30413,23369,1
44400,2116,26971,22534,0
44410,2549,29710,26458,1
44420,7396,34671,20800,1
44430,1782,30091,21102,1
44440,6534,34021,20606,1
44450,1893,27315,21405,0
44460,7384,27173,23930,1
44470,6806,32391,20714,1
44480,5563,25707,18697,0
44490,6933,27941,23340,1
44500,4664,27253,22255,0
44510,6435,23755,20465,0
44520,9544,26891,25304,1
44530,3357,34347,23202,1
44540,5501,30733,16451,0
44550,9583,22946,22427,0
44560,9342,31442,20485,1
44570,3618,28477,22608,1
44580,3007,32537,22789,1
44590,9353,28798,23489,1
44600,7596,34625,22457,1
44610,2024,36423,23874,1
44620,1738,28450,24791,1
44630,3556,30431,21193,1
44640,5669,35444,22863,1
44650,7600,31363,18927,0
44660,2215,30409,22475,1
44670,6600,29964,21699,1
44680,2799,22754,19223,0
44690,2445,26537,21615,0
44700,1520,26303,19829,0
44710,9704,32072,22170,1
44720,6853,31935,19545,1
44730,6669,26358,20522,0
44740,7157,28428,17590,0
44750,4052,28191,21061,0
44760,3021,26416,22297,0
44770,6216,30085,21374,1
44780,4999,29866,20892,1
44790,9987,31920,18786,1
44800,7629,28258,23625,1
44810,3246,27408,19950,0
44820,2533,27801,19504,0
44830,9553,24645,19012,0
44840,8391,31893,22266,1
44850,2443,31378,22291,1
44860,2858,32278,17265,0
44870,7624,30736,19073,0
44880,3202,28359,19105,0
44890,9047,22251,19425,0
44900,8285,29453,22847,1
44910,3305,28921,17229,0
44920,1323,27622,22286,0
44930,4122,26554,20973,0
44940,3909,23338,21569,0
44950,8448,25793,21316,0
44960,7292,27550,23491,1
44970,9032,30469,22595,1
44980,4090,23749,17641,0
44990,1480,25861,21434,0
45000,5867,78519,58101,1
45010,6453,24509,22820,0
45020,4845,27002,16501,0
45030,6468,30199,23554,1
45040,1974,29275,19618,0
45050,3676,24856,23348,0
45060,3412,28030,22607,1
45070,9929,27491,17051,0
45080,9364,25078,17747,0
45090,8660,24054,19370,0
45100,9031,28636,17936,0
45110,9282,27027,21076,0
45120,7108,24420,22309,0
45130,6770,27228,17259,0
45140,5799,28879,19009,0
45150,4307,32614,21640,1
45160,4610,24981,23738,0
45170,1068,25666,18499,0
45180,9121,27040,19237,0
45190,8327,23432,16711,0
45200,7960,23773,16965,0
45210,4100,25122,19626,0
45220,2600,30356,21747,1
45230,1936,29626,21378,1
45240,1402,26651,17495,0
45250,8495,26692,19761,0
45260,2526,23797,17542,0
45270,5641,27008,20044,0
45280,1365,19874,19295,0
45290,6113,25875,20764,0
45300,8366,23554,22507,0
45310,6192,24997,18553,0
45320,9436,27748,18557,0
45330,4654,25185,14916,0
45340,4277,22888,18872,0
45350,6502,24380,16976,0
45360,3931,20487,22779,0
45370,1495,25289,16641,0
45380,1178,29912,17706,0
45390,4540,26057,19958,0
45400,4997,27163,22001,0
45410,9522,21219,18519,0
45420,6708,25388,21618,0
45430,2429,22215,14305,0
45440,1045,25670,16435,0
45450,8993,21475,17150,0
45460,5120,24438,16393,0
45470,2828,20727,19171,0
45480,2348,24864,19352,0
45490,6780,24215,19459,0
45500,6207,26890,16746,0
45510,2466,20608,16023,0
45520,7800,23016,15467,0
45530,3121,21867,16532,0
45540,9404,22781,17940,0
45550,8853,22644,16709,0
45560,9465,21551,17757,0
45570,4676,19098,16247,0
45580,7491,19840,15287,0
45590,8896,22539,15235,0
45600,7002,19331,19028,0
45610,6048,19935,15935,0
45620,6750,18677,15297,0
45630,4867,18976,14054,0
45640,2754,23410,14605,0
45650,5955,18475,17298,0
45660,6272,20761,13778,0
45670,7348,19794,13391,0
45680,6567,18565,13349,0
45690,9818,19829,12080,0
45700,3087,16937,14425,0
45710,6181,17701,13146,0
45720,7024,20271,12767,0
45730,9084,16535,12770,0
45740,5950,16896,13122,0
45750,2605,14109,12006,0
45760,2281,16160,12319,0
45770,6976,14338,12168,0
45780,4876,17483,12065,0
45790,1653,14080,10347,0
45800,1033,15748,13353,0
45810,1750,17028,12871,0
45820,6846,15021,10841,0
45830,6213,18958,9857,0
45840,2956,14929,12212,0
45850,8922,15177,9780,0
45860,7040,13704,10777,0
45870,8971,13032,9011,0
45880,8434,10421,8649,0
45890,9729,12784,10738,0
45900,1959,11408,9175,0
45910,6458,11357,9612,0
45920,9090,11396,10983,0
45930,7461,13684,8972,0
45940,8746,12828,8669,0
45950,3056,12614,8358,0
45960,6903,10829,9045,0
45970,5998,12719,8555,0
45980,8471,12763,9282,0
45990,1507,13397,8534,0
46000,8201,9466,7834,0
46010,1550,10572,7959,0
46020,2616,10971,7464,0
46030,4472,8907,7203,0
46040,7465,9783,6896,0
46050,3547,9628,7651,0
46060,1436,9873,8176,0
46070,5385,10403,7680,0
46080,3763,12040,8505,0
46090,5238,10316,6744,0
46100,5546,8907,7061,0
46110,9168,10346,7272,0
46120,6393,10387,6837,0
46130,1175,11003,7827,0
46140,7488,9300,7587,0
46150,9589,9814,6773,0
46160,9677,10322,6713,0
46170,1648,8882,6696,0
46180,3217,10036,8063,0
46190,9526,10612,6407,0
46200,5627,7708,6454,0
46210,6717,9858,9144,0
46220,6965,10438,7487,0
46230,4049,8748,6143,0
46240,5021,10324,7955,0
46250,1772,11072,6645,0
46260,5508,9661,6802,0
46270,9751,8790,7109,0
46280,5405,9369,6485,0
46290,5975,10327,7448,0
46300,9575,9873,6560,0
46310,9025,9924,7054,0
46320,5322,10593,7271,0
46330,6364,9874,7445,0
46340,2069,9035,7324,0
46350,9043,9555,5981,0
46360,3533,10851,7044,0
46370,2574,7741,7217,0
46380,7962,10076,8052,0
46390,8341,8570,6880,0
46400,5920,9916,9455,0
46410,6731,10337,7020,0
46420,1516,9974,8201,0
46430,8946,8407,8207,0
46440,2842,8894,6948,0
46450,6257,8322,7772,0
46460,2448,10621,8642,0
46470,7744,8980,7462,0
46480,2525,9721,7788,0
46490,9190,12719,8673,0
46500,1953,10111,7269,0
46510,6393,12091,8087,0
46520,6929,11705,9180,0
46530,7557,9968,8004,0
46540,7692,12348,7806,0
46550,5561,12278,9041,0
46560,7194,11379,7472,0
46570,7995,12226,8347,0
46580,9679,10783,9941,0
46590,5136,8979,7236,0
46600,6390,11899,9133,0
46610,5651,11800,8720,0
46620,4695,12497,9197,0
46630,7871,12905,9025,0
46640,1603,12958,10611,0
46650,9908,11771,9779,0
46660,8178,13353,10297,0
46670,4995,13996,10529,0
46680,7664,13372,7798,0
46690,4139,15249,11035,0
46700,6697,13183,9927,0
46710,1598,12914,10787,0
46720,9112,14436,11938,0
46730,6575,14772,10894,0
46740,3660,15429,11003,0
46750,7016,14739,11546,0
46760,8634,14821,13095,0
46770,2344,15747,11200,0
46780,3615,15082,10697,0
46790,3272,13077,11357,0
46800,7395,12571,10601,0
46810,8856,16295,13908,0
46820,8870,15893,11715,0
46830,8552,17367,13331,0
46840,1236,15704,14421,0
46850,6614,13565,12573,0
46860,9132,16505,11461,0
46870,5071,16661,13172,0
46880,5662,18039,14514,0
46890,4766,14446,11022,0
46900,1011,16557,12101,0
46910,6465,17811,13168,0
46920,4501,17343,14204,0
46930,8616,18746,13920,0
46940,9607,21042,13301,0
46950,9403,15165,14676,0
46960,8377,19123,11921,0
46970,7306,18647,15683,0
46980,3918,19236,14119,0
46990,1629,17993,13581,0
47000,4689,19117,15132,0
47010,9936,17682,13029,0
47020,9021,18304,14295,0
47030,4028,21519,13372,0
47040,2824,20022,11212,0
47050,4307,17434,14502,0
47060,9883,21025,14373,0
47070,1000,14559,16111,0
47080,2338,23634,15175,0
47090,9997,18611,12209,0
47100,5512,18561,16165,0
47110,8410,22081,15464,0
47120,5639,22654,13860,0
47130,5727,18658,15473,0
47140,8514,21999,15566,0
47150,7566,21340,13487,0
47160,5064,23728,16747,0
47170,9536,17776,16631,0
47180,3346,21443,15621,0
47190,9252,18245,15215,0
47200,1500,17784,15001,0
47210,4821,19522,13588,0
47220,1388,20013,14968,0
47230,6709,24264,21067,0
47240,1892,21692,13396,0
47250,7489,20570,16561,0
47260,7344,21281,16549,0
47270,8092,23893,16178,0
47280,4083,19805,16429,0
47290,7058,20607,15238,0
47300,7993,22409,16899,0
47310,7112,20467,12972,0
47320,9958,24725,15973,0
47330,9762,22725,17136,0
47340,5968,19597,16518,0
47350,2575,24121,17366,0
47360,5139,19027,18661,0
47370,4081,24331,18584,0
47380,5520,22995,17256,0
47390,5934,23316,15535,0
47400,3214,23668,18847,0
47410,9252,24476,18706,0
47420,6735,23885,19298,0
47430,3434,23287,14249,0
47440,6313,17968,18026,0
47450,6543,28415,19141,0
47460,8685,26591,17713,0
47470,5178,18873,16846,0
47480,4494,24924,17105,0
47490,4138,21962,15324,0
47500,2260,21408,20606,0
47510,3824,29165,17126,0
47520,7216,23344,17203,0
47530,8461,22799,16556,0
47540,8051,24366,16613,0
47550,1419,27465,21024,0
47560,4162,25036,19798,0
47570,7903,28669,18781,0
47580,8159,24405,20320,0
47590,7965,28226,16097,0
47600,3512,22031,21466,0
47610,5058,24391,17242,0
47620,6987,24333,20918,0
47630,8613,31062,22638,1
47640,9848,21505,16899,0
47650,5151,30685,23200,1
47660,8576,22635,19776,0
47670,2705,27193,18032,0
47680,9500,30534,23037,1
47690,1908,31267,23623,1
47700,9154,32140,22155,1
47710,5165,28090,21070,0
47720,5279,26396,25619,1
47730,4555,30831,22901,1
47740,6969,24414,18260,0
47750,9441,28047,24836,1
47760,8775,35062,23750,1
47770,9957,32685,21500,1
47780,8240,33489,24238,1
47790,3045,28695,23179,1
47800,1284,32306,23769,1
47810,1502,29362,20740,0
47820,3385,30585,22997,1
47830,3930,31195,25848,1
47840,2236,30240,27456,1
47850,9178,35209,23525,1
47860,8376,31990,23463,1
47870,5599,33576,22872,1
47880,2188,26489,28604,1
47890,3793,36350,20077,1
47900,6493,28134,21678,0
47910,7386,28192,26912,1
47920,6981,32140,24243,1
47930,8554,35824,26534,1
47940,5623,26712,21189,0
47950,8696,34110,25627,1
47960,6525,36024,25385,1
47970,2227,33024,26950,1
47980,3192,35648,25820,1
47990,4435,32315,22564,1
48000,5535,33391,24826,1
48010,9364,37343,29033,1
48020,4652,29039,21842,1
48030,9389,31755,24877,1
48040,6707,39528,23814,1
48050,2361,42039,28089,1
48060,3932,25851,26219,1
48070,4842,26004,24762,1
48080,5796,26031,21093,0
48090,9113,31701,24703,1
48100,9167,34871,24834,1
48110,2804,29413,22631,1
48120,8823,37670,25184,1
48130,2257,34296,23041,1
48140,2160,40710,29889,1
48150,4375,33908,25558,1
48160,6670,28851,22655,1
48170,8827,28200,22423,1
48180,7354,26627,20570,0
48190,2561,32995,24542,1
48200,2521,28858,22942,1
48210,5649,27696,20580,0
48220,7653,32844,25732,1
48230,4905,27795,19995,0
48240,8462,25179,22041,0
48250,1422,28822,24170,1
48260,8109,26722,22387,0
48270,2616,30317,23076,1
48280,3491,32029,23823,1
48290,3210,23421,17966,0
48300,7953,27532,18101,0
48310,2353,26750,22184,0
48320,2431,27237,20209,0
48330,9611,25758,20638,0
48340,7761,25975,19749,0
48350,2079,29439,19272,0
48360,3410,25341,18257,0
48370,5116,23428,17193,0
48380,4625,21777,22059,0
48390,9147,20755,17518,0
48400,1512,25887,20104,0
48410,1517,20439,17081,0
48420,2308,21398,19438,0
48430,8876,24489,17249,0
48440,7772,22885,16938,0
48450,1501,31566,15112,0
48460,7397,20216,20209,0
48470,7883,28131,20613,0
48480,3779,22519,18406,0
48490,2824,18507,18658,0
48500,6656,22611,16872,0
48510,8228,20467,16746,0
48520,7811,20513,15438,0
48530,2485,17058,14036,0
48540,6254,20769,17104,0
48550,5217,19869,14992,0
48560,7297,16875,15514,0
48570,7253,22568,14223,0
48580,8446,16838,13856,0
48590,4753,25387,13810,0
48600,4264,17989,14160,0
48610,3828,20045,16987,0
48620,5838,21969,13072,0
48630,1284,17604,11325,0
48640,5367,16472,13532,0
48650,9740,17744,13143,0
48660,1622,16248,12680,0
48670,7861,19036,14929,0
48680,2293,20199,12971,0
48690,8072,18725,13086,0
48700,2018,16631,10169,0
48710,1387,16989,13048,0
48720,7627,17388,13304,0
48730,2079,18703,14379,0
48740,4464,18417,13978,0
48750,9686,13688,13727,0
48760,6564,14152,12480,0
48770,6594,19562,14323,0
48780,2342,16035,12855,0
48790,2917,11857,10585,0
48800,4677,15080,11312,0
48810,4181,15937,11706,0
48820,1038,15627,11670,0
48830,5415,15571,9506,0
48840,7279,16804,13244,0
48850,4383,14100,12517,0
48860,2316,15524,12521,0
48870,4781,13627,10793,0
48880,5933,15440,11367,0
48890,8839,15380,11088,0
48900,9001,17232,13732,0
48910,9070,12519,11474,0
48920,8601,11301,10021,0
48930,7496,16286,10259,0
48940,8339,16568,11553,0
48950,8721,14292,11255,0
48960,9006,13181,11947,0
48970,7138,14581,10727,0
48980,1722,17221,10779,0
48990,7060,14414,11670,0
49000,1161,11912,11929,0
49010,3205,14922,10129,0
49020,9386,18087,10418,0
49030,2179,12841,10001,0
49040,2236,12023,9099,0
49050,6760,14305,10469,0
49060,7744,14930,10548,0
49070,8817,11963,10596,0
49080,7119,13093,9259,0
49090,2848,14922,10232,0
49100,4810,12049,10736,0
49110,7613,14520,9543,0
49120,5110,13153,10442,0
49130,9350,13649,9774,0
49140,8111,12529,9866,0
49150,6773,14560,10511,0
49160,1201,11959,9104,0
49170,6577,11657,9049,0
49180,7596,12978,9471,0
49190,1932,13838,9616,0
49200,8633,11719,8399,0
49210,2989,12161,9700,0
49220,3119,12449,9158,0
49230,2354,11549,8666,0
49240,1677,11815,8164,0
49250,8017,13605,8464,0
49260,7829,11308,9621,0
49270,1073,13345,8757,0
49280,4175,11985,9471,0
49290,7105,12578,8612,0
49300,3831,12820,8937,0
49310,9751,10328,9904,0
49320,8535,12583,8434,0
49330,5708,12536,8120,0
49340,1897,12375,9686,0
49350,2853,10443,7439,0
49360,6006,9229,8063,0
49370,2616,11344,8278,0
49380,4028,9985,9891,0
49390,1385,12843,9118,0
49400,1400,10946,8277,0
49410,6491,8754,8398,0
49420,6838,10844,9041,0
49430,5434,12321,7573,0
49440,9292,12399,6854,0
49450,1940,10580,7210,0
49460,3341,9916,7261,0
49470,9088,10713,7806,0
49480,1298,9614,7940,0
49490,5698,10154,7164,0
49500,4258,10074,7818,0
49510,1000,9520,8203,0
49520,7065,9481,7054,0
49530,7546,9592,7831,0
49540,9832,9220,8224,0
49550,7369,12122,7414,0
49560,9495,9018,8157,0
49570,6923,11186,7693,0
49580,7371,11737,8451,0
49590,2255,12169,8158,0
49600,2359,11385,7943,0
49610,9706,11599,9099,0
49620,1121,10238,8351,0
49630,1530,9186,8749,0
49640,5868,9589,9026,0
49650,4849,10651,8386,0
49660,8025,9658,8787,0
49670,3966,10538,6715,0
49680,8535,11823,8039,0
49690,1373,10312,8800,0
49700,8148,11662,8478,0
49710,6683,11026,7511,0
49720,7829,12168,7233,0
49730,5398,10390,7654,0
49740,2889,10448,8508,0
49750,8694,11323,7662,0
49760,4023,9652,8541,0
49770,9931,12466,8285,0
49780,6234,12251,9348,0
49790,1944,12751,7972,0
49800,7880,9936,8907,0
49810,3697,12637,8145,0
49820,1791,12273,8590,0
49830,3330,11302,9983,0
49840,2076,10887,7797,0
49850,9181,12123,9405,0
49860,4945,12980,7700,0
49870,6072,9682,9051,0
49880,6280,11630,8200,0
49890,2932,12840,8729,0
